,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
154,1bkj694uj4HKqV2G6UJCIT,0.744,0.886,1,-4.384,0.359,0.0201,0.0,0.135,0.874,164.916
155,7xVLFuuYdAvcTfcP3IG3dS,0.841,0.733,1,-5.077,0.142,0.0246,0.0,0.174,0.284,130.009
156,5IjRKZlpKVBBRn0COL7pik,0.842,0.743,7,-4.43,0.329,0.00531,3.69e-06,0.151,0.622,180.917
157,4R5bSS8yoCl2czeWLr61aO,0.435,0.846,7,-3.458,0.263,0.148,0.0,0.306,0.57,100.771
158,3Cftq8i56tpPh8mdSmiOF8,0.744,0.801,8,-5.161,0.0841,0.0147,0.0227,0.118,0.198,140.07
159,72iyEnh9p6PoyJoEnAJDjO,0.765,0.428,2,-2.789,0.0492,0.0249,0.92,0.297,0.422,100.006
160,7Cq27Qc3WRyQ3ddwVslpVZ,0.585,0.895,11,-3.663,0.136,0.0505,0.00423,0.32,0.181,119.904
161,0ZNrc4kNeQYD9koZ3KvCsy,0.745,0.346,1,-7.709,0.331,0.00552,0.0,0.0881,0.112,203.911
162,5rjDgMfbkjBLFKT8tjmQEa,0.66,0.929,1,-0.423,0.101,0.0225,0.000739,0.117,0.244,114.919
163,0DZ9wBfMCH17odOgdTmNlB,0.902,0.673,4,-7.481,0.458,0.159,0.0,0.289,0.615,132.066
164,4JnpbIUaZWRLsv0iK2svlz,0.694,0.711,8,-5.526,0.223,0.0402,0.0,0.112,0.282,138.049
165,1s70cjkrdj9lpEeQQlmS9l,0.632,0.946,0,-2.784,0.277,0.192,0.0,0.495,0.324,125.061
166,6B8HOQWb6UF4vJkOaL2tpi,0.381,0.978,11,-0.338,0.0533,0.000487,2.3e-05,0.452,0.198,200.049
167,2uO6LTp2vi4VlgEH9Gaj3R,0.287,0.716,1,-6.263,0.237,0.444,0.0,0.329,0.669,170.104
168,3CArFtrkJzWkxgjmX7ki9N,0.876,0.609,8,-6.019,0.111,0.0229,1.17e-05,0.107,0.256,124.984
169,4Kf0ahlXTXniLLg5U6ABqc,0.702,0.586,8,-9.208,0.124,0.0415,0.785,0.525,0.532,140.033
170,2LghF0CEANollSBBXiRLWs,0.333,0.958,10,0.465,0.112,0.0471,0.0,0.446,0.274,93.056
171,68MTDH8Kk4jBEV1ah0n89s,0.451,0.876,10,-5.205,0.414,0.261,0.0,0.098,0.227,87.306
172,6KIKRz9eSTXdNsGUnomdtW,0.834,0.878,8,-9.484,0.15,0.0461,0.0,0.334,0.418,102.848
173,16BOxCRVDsMYlgbzscMoFs,0.308,0.978,2,-7.614,0.138,0.072,1.33e-05,0.15,0.613,168.026
174,3a8tAZFJxlmBwOtrf5L1oC,0.868,0.623,2,-8.595,0.101,0.0249,0.0,0.125,0.498,105.446
175,4LQHifVotiRkOTiKGqbY2x,0.644,0.971,8,-0.942,0.247,0.00166,0.0,0.462,0.781,139.876
176,2D0nHpEE4mKXpGw7SRGTPm,0.682,0.925,0,-1.181,0.05,0.00313,0.0119,0.437,0.506,124.076
177,6LHhaWs0HzuPhflDWiVtp1,0.671,0.962,4,-5.509,0.481,0.0729,0.00663,0.376,0.183,114.003
178,0Q2n5yzl2XRqYbV77tZNYp,0.907,0.539,4,-7.782,0.36,0.0408,0.0,0.253,0.664,124.918
179,7iXF2W9vKmDoGAhlHdpyIa,0.924,0.74,8,-1.299,0.0774,0.0827,0.0,0.163,0.621,133.974
180,423Rklp47X0kyZAhjrfAeV,0.628,0.587,7,-10.374,0.241,0.388,0.574,0.129,0.433,144.086
181,5Si1MraQYYNk4nRV1QG4cL,0.527,0.977,10,1.28,0.233,0.0556,4.11e-06,0.588,0.324,182.982
182,1zzxoZVylsna2BQB65Ppcb,0.761,0.899,10,-3.09,0.183,0.0135,0.0,0.0719,0.673,95.027
183,6Gul0FnIbrDUjpL58kB9gX,0.883,0.673,6,-8.089,0.3,0.057,2.8e-05,0.13,0.507,100.022
184,6xUlEWtTKrkyxUxO7nPVYq,0.299,0.904,4,-4.891,0.15,0.000247,0.000235,0.798,0.272,180.045
185,2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0.0905,0.259,0.0,0.252,0.544,86.003
186,2QanQ4WoQAb8zwOzweQihV,0.606,0.866,11,-3.044,0.365,0.00693,4.88e-05,0.345,0.368,75.135
187,2VKf0WEOpq06JE5PTNr9wa,0.875,0.878,8,-5.358,0.179,0.0966,0.0,0.333,0.381,100.042
188,10vyc1xMcZktkFFQqpGwc6,0.602,0.723,11,-9.752,0.202,0.00151,0.105,0.097,0.35,159.985
189,4BwUnZkZZLWftQIdfcMFV2,0.755,0.889,10,-8.96,0.0925,0.0463,0.499,0.126,0.675,143.909
190,2tewsqBBUALqKedOrnU1AT,0.623,0.663,1,-7.33,0.0521,0.000786,0.0,0.133,0.0937,99.972
191,01kfSdF9zfcDLri5sSWEoL,0.716,0.748,8,-6.06,0.0356,0.235,0.849,0.114,0.338,119.918
192,5NFYuqu8V6QXc6mzcLImd6,0.787,0.635,4,-8.271,0.155,0.0253,0.0,0.357,0.237,130.018
193,722tgOgdIbNe3BEyLnejw4,0.766,0.809,1,-6.123,0.279,0.0011,0.0,0.168,0.325,130.127
194,2UEXRIn2kKNQ89cLTGElhI,0.557,0.939,6,-5.699,0.154,0.00345,0.406,0.735,0.569,145.023
195,6VRhkROS2SZHGlp0pxndbJ,0.716,0.972,7,-2.302,0.196,0.0145,3.22e-05,0.317,0.576,110.026
196,4cAgkb0ifwn0FSHGXnr4F6,0.506,0.59,1,-4.322,0.076,0.165,1.09e-05,0.096,0.359,141.099
197,4aIAQT4HUsA8ZAg5d2CPPz,0.734,0.879,1,-3.583,0.0763,0.0795,0.0,0.273,0.366,149.948
198,4kmIO0yPq92dXtKCL28RfC,0.586,0.927,11,-4.077,0.194,0.00924,1.85e-06,0.344,0.528,73.023
