,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
307,2PpruBYCo4H7WOBJ7Q2EwM,0.727,0.974,4,-2.261,0.0664,0.103,0.000532,0.174,0.965,79.526
308,31tjImR06JCJswXViIvFuk,0.6,0.895,1,-5.807,0.0468,0.001,0.0,0.145,0.383,129.987
309,1snNAXmmPXCn0dkF9DaPWw,0.593,0.392,10,-6.872,0.0257,0.382,0.000114,0.131,0.25,75.065
310,4rHZZAmHpZrA3iH5zx8frV,0.574,0.512,5,-6.664,0.0503,0.234,0.0,0.0946,0.512,76.899
311,3SErMoIKdRELto2OspGs5L,0.718,0.422,4,-9.115,0.0621,0.0764,0.0,0.17,0.455,144.678
312,2aI21FnmY7TJVKeMaoQZ0t,0.872,0.872,1,-6.328,0.139,0.0476,0.00112,0.0543,0.809,116.948
313,5IVuqXILoxVWvWEPm82Jxr,0.646,0.77,2,-6.596,0.226,0.00249,0.0,0.0715,0.681,99.165
314,5a11x5PUFvJEadMRqtNtTr,0.442,0.574,2,-6.394,0.0828,0.273,0.0,0.094,0.308,167.857
315,2Xy1UIVfOlukyye6Fd0wrI,0.673,0.729,6,-4.879,0.0496,0.083,0.0,0.1,0.675,122.023
316,2bJvI42r8EF3wxjOuDav4r,0.721,0.802,1,-5.797,0.0583,0.0921,0.0,0.694,0.724,124.022
317,7JJmb5XwzOO8jgpou264Ml,0.866,0.813,11,-4.063,0.0554,0.38,0.0,0.0779,0.969,121.998
318,50nfwKoDiSYg8zOCREWAm5,0.788,0.859,2,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02
319,0z8hI3OPS8ADPWtoCjjLl6,0.776,0.808,11,-4.501,0.117,0.0297,0.000127,0.103,0.494,123.988
320,12V0iduYsoXxsQYTSeFB2H,0.533,0.757,7,-6.73,0.0453,0.00733,0.0,0.111,0.358,169.975
321,5uSAS4tetVh6tVSbXujjMx,0.397,0.529,7,-11.427,0.141,0.535,0.00305,0.171,0.109,89.193
322,6tS3XVuOyu10897O3ae7bi,0.791,0.754,0,-3.729,0.0569,0.00446,0.0,0.163,0.425,125.014
323,3Au3LE4zXJvFKSFRgWKQ31,0.646,0.795,9,-3.293,0.0976,0.0319,0.0,0.267,0.796,89.99
324,42ETKyApzUl8hTtytFAjen,0.652,0.862,8,-2.29,0.206,0.161,0.0,0.203,0.727,173.859
325,7D49Iig0avHre9RFSUMkd2,0.599,0.854,9,-5.429,0.0436,0.0746,0.0,0.278,0.311,119.986
