,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
184,2BHAoBv6pPdFkyzvG5GueA,0.881,0.335,7,-11.696,0.202,0.626,4.84e-05,0.0981,0.48,105.002
185,4VXIryQMWpIdGgYR4TrjT1,0.671,0.529,0,-7.226,0.307,0.0769,0.000335,0.0856,0.203,161.989
186,34nzen9vQclFJN8ypTfWk4,0.644,0.684,10,-4.867,0.101,0.426,0.0,0.199,0.487,75.554
187,6vECYJHxYmm3Ydt3fF01pE,0.885,0.581,11,-8.813,0.0378,0.427,0.000204,0.0759,0.728,114.016
188,41L3O37CECZt3N7ziG2z7l,0.687,0.514,9,-6.612,0.0897,0.366,0.0,0.116,0.494,145.921
189,1H3Q48ARz2ZEwbOl6s53Mq,0.504,0.401,0,-10.016,0.0958,0.805,0.00596,0.155,0.243,114.95
190,17IXe9LrwkmTjDCFMwzDn7,0.654,0.684,2,-7.215,0.0427,0.298,0.00071,0.0938,0.469,140.015
191,2E9Ox6JbcKtRhDJ5cC2QeV,0.765,0.824,4,-5.559,0.0873,0.0741,0.0,0.0651,0.859,176.005
192,1EnfvwcUuZ3BL6bwdw8OOd,0.682,0.543,11,-11.062,0.0392,0.376,9.03e-05,0.293,0.167,119.987
193,3HD72VFGMfrKoHQYNVZaVO,0.647,0.69,9,-5.116,0.058,0.456,1.48e-05,0.114,0.449,83.923
194,0JWSMYurMhPmlD5H8VRoTn,0.77,0.875,10,-4.012,0.0817,0.375,0.0,0.335,0.766,113.99
