,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
243,4tcPIwy0UvLYjhXLrMyx89,0.898,0.893,1,-7.255,0.225,0.207,9.33e-05,0.061,0.653,129.047
244,2yJ9GVCLMmzBBfQAnfzlwr,0.927,0.535,6,-7.59,0.0911,0.0855,0.0,0.136,0.336,112.96
245,0Lw6aQcBFWTQ9m4MSwwwes,0.722,0.764,10,-5.656,0.398,0.145,0.0,0.171,0.796,139.831
246,4CzhtKifG867Lu5DNQVBSA,0.642,0.69,11,-5.101,0.261,0.00599,1.3e-06,0.322,0.641,164.075
247,5y2K7jr9M8t1HRAu9jzssT,0.859,0.625,1,-5.437,0.0914,0.00538,0.000124,0.184,0.636,149.948
248,6na807uSbIS0E2GUL1d4HL,0.713,0.848,0,-5.25,0.0536,0.0275,0.0,0.307,0.732,128.01
249,0LnS7aOdOdI1dNKZqdOLz4,0.833,0.652,11,-6.942,0.0762,0.00161,0.0985,0.106,0.405,158.022
250,55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11,-5.609,0.334,0.0252,0.0,0.096,0.68,168.983
251,5vGLcdRuSbUhD8ScwsGSdA,0.719,0.648,3,-7.6,0.125,0.2,0.0,0.127,0.66,140.201
252,0TK2YIli7K1leLovkQiNik,0.759,0.54,9,-6.039,0.0287,0.037,0.0,0.0945,0.75,116.947
253,3DamFFqW32WihKkTVlwTYQ,0.512,0.662,3,-6.797,0.0439,0.0275,0.0,0.118,0.472,180.114
254,2d8JP84HNLKhmd6IYOoupQ,0.746,0.873,7,-3.803,0.128,0.0244,0.0,0.354,0.817,148.075
255,4tCtwWceOPWzenK2HAIJSb,0.803,0.585,8,-5.861,0.0432,0.103,3.94e-06,0.0644,0.593,105.017
256,6JnQhvSfFPocW8utGw9j3A,0.372,0.934,5,-6.419,0.0891,0.000675,0.000135,0.645,0.492,172.091
257,3PbpjWXx22iRSoS3NoOsdN,0.779,0.641,9,-6.17,0.32,0.0639,0.0,0.289,0.671,73.468
258,7fEoXCZTZFosUFvFQg1BmW,0.82,0.592,1,-7.002,0.29,0.0149,4.71e-06,0.121,0.4,159.98
259,0zLCBJZSiELJf02ucPP9wb,0.769,0.719,8,-5.472,0.0474,0.0143,0.00777,0.359,0.863,121.955
260,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.183,0.0802,0.581,0.0,0.0931,0.931,95.977
261,0ZShFfdyPtOTgLkUr8a4pa,0.667,0.723,3,-3.873,0.0571,0.00635,0.0,0.0636,0.538,128.023
262,3cHyrEgdyYRjgJKSOiOtcS,0.581,0.963,11,-4.087,0.0981,0.0295,0.0,0.139,0.788,129.992
263,2tUL6dZf1mywCj5WvCPZw6,0.84,0.744,1,-4.751,0.113,0.0181,0.0,0.629,0.171,83.737
264,6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11,-6.769,0.0317,0.0498,1.44e-05,0.164,0.446,103.019
265,0Q91cgw4SYxKrXvTh6FRxc,0.691,0.889,0,-2.25,0.0558,0.0012,0.0,0.166,0.868,123.972
266,6Qn5zhYkTa37e91HC1D7lb,0.672,0.655,10,-5.021,0.0311,0.0362,0.0,0.117,0.556,134.945
267,5YdPlbnZLbnCjTFyfap1zN,0.698,0.89,6,-4.196,0.0377,0.0399,1.15e-05,0.3,0.8,127.978
268,5jE48hhRu8E6zBDPRSkEq7,0.807,0.887,9,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052
269,6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,7,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169
270,1W24W6jQegnNh0x5DfBBPT,0.676,0.503,8,-6.115,0.0971,0.137,6.36e-05,0.0981,0.196,162.85
271,1tkipCYkIgti8f1tqjfcWe,0.841,0.732,7,-5.186,0.19,0.0115,2.18e-05,0.136,0.576,149.012
272,4R67rQNSbbsR4TdUVOIdez,0.839,0.506,5,-6.714,0.133,0.00207,0.0,0.13,0.44,154.12
273,5b2bu6yyATC1zMXDGScJ2d,0.596,0.73,9,-4.091,0.151,0.24,0.0,0.325,0.525,85.979
274,2bJvI42r8EF3wxjOuDav4r,0.721,0.802,1,-5.797,0.0583,0.0921,0.0,0.694,0.724,124.022
275,0qOnSQQF0yzuPWsXrQ9paz,0.646,0.795,9,-3.293,0.0976,0.0319,0.0,0.267,0.796,89.99
276,4qikXelSRKvoCqFcHLB2H2,0.563,0.496,6,-9.381,0.406,0.0685,5.8e-05,0.173,0.426,139.993
277,7JJmb5XwzOO8jgpou264Ml,0.866,0.813,11,-4.063,0.0554,0.38,0.0,0.0779,0.969,121.998
278,1EJIcDYXwSqipW5dFe4uJz,0.477,0.727,2,-4.053,0.286,0.000866,0.0,0.108,0.227,150.062
279,5NQbUaeTEOGdD6hHcre0dZ,0.618,0.717,7,-5.738,0.318,0.00256,0.0,0.625,0.603,190.05
280,5YfRQ05Bn7aqQrbNI6NAO2,0.782,0.649,8,-5.604,0.181,0.00532,0.0,0.145,0.613,144.98
281,0j3ce1xHAfekqNarvvRVHM,0.743,0.72,11,-3.753,0.124,0.192,0.000386,0.109,0.519,163.99
282,0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,-6.136,0.0712,0.124,7.01e-05,0.131,0.129,159.801
283,3EpF150nXMSNjiH0bbmXIL,0.437,0.527,6,-6.967,0.465,0.185,0.0,0.153,0.701,187.815
284,3CA9pLiwRIGtUBiMjbZmRw,0.585,0.909,8,-6.474,0.0707,0.0891,9.7e-05,0.119,0.758,93.372
285,52Cu0JAroQ3LB5yvZdEf8I,0.497,0.592,6,-8.178,0.0504,0.00575,0.0,0.107,0.182,123.708
286,3QzAOrNlsabgbMwlZt7TAY,0.809,0.545,7,-6.678,0.0735,0.392,0.0,0.151,0.244,97.008
287,4Li2WHPkuyCdtmokzW2007,0.789,0.858,1,-5.542,0.311,0.127,0.0,0.349,0.775,140.022
288,2FvD20Z8aoWIePi7PoN8sG,0.816,0.582,8,-4.141,0.341,0.0794,5.84e-06,0.0916,0.542,160.004
289,77TT8Xvx637TpzV8kKGkUw,0.604,0.788,0,-3.673,0.103,0.0678,0.153,0.127,0.301,126.06
290,0GwYkXgQdqY4dyRffHw3HT,0.794,0.44,0,-7.861,0.131,0.0806,0.0,0.198,0.276,138.024
